date,cases_lag7,pos_lag7,cases_lag14,pos_lag14,cases_lag21,pos_lag21,rt_lag7,icu_lag7,hosp_lag7,strin_lag7,vax_lag7,deaths_lag14,deaths_roll28,target
2021-01-17,271.73,0.06,197.69,0.05,186.44,0.03,1.13,38.64,361.67,63.89,0.16,6.48,1.4464285714285714,7.68
2021-01-17,541.5,0.1,520.46,0.12,422.5,0.1,0.99,48.38,485.52,69.44,1.12,14.2,0.0,14.51
2021-01-18,697.34,0.13,577.64,0.15,568.91,0.13,1.0,84.95,377.31,71.76,3.39,8.22,0.0,9.75
2021-01-18,373.09,0.14,378.4,0.17,386.46,0.13,0.89,45.76,276.99,60.19,0.54,9.33,0.0,6.45
2021-01-18,479.66,0.17,295.55,0.14,197.65,0.1,1.5,55.74,318.32,71.3,0.85,3.84,0.0575,6.94
2021-01-18,885.64,0.11,791.44,0.13,509.31,0.09,1.02,49.82,536.48,87.96,3.6,10.96,0.3246428571428571,18.43
2021-01-18,271.73,0.06,197.69,0.05,186.44,0.03,1.12,39.31,365.89,63.89,0.22,6.48,1.5035714285714283,7.68
2021-01-18,163.63,0.05,129.91,0.07,153.74,0.07,1.02,32.43,173.3,60.19,0.29,5.87,7.105357142857143,4.47
2021-01-18,936.47,0.3,712.52,0.31,615.2,0.28,0.99,92.93,568.44,81.48,1.47,16.75,0.0,12.9
2021-01-18,279.55,0.13,244.45,0.12,241.29,0.1,1.03,44.75,444.55,76.85,1.29,8.05,2.1875,8.16
2021-01-18,796.41,0.07,575.04,0.06,409.32,0.05,1.21,33.65,236.22,85.19,20.66,3.0,0.8939285714285713,5.35
2021-01-18,203.9,0.07,182.88,0.08,161.54,0.05,0.96,17.84,135.3,75.46,0.93,3.3,3.0100000000000002,3.74
2021-01-18,1232.97,0.2,944.17,0.22,639.42,0.16,1.02,113.4,707.83,73.15,0.57,12.77,11.1075,15.93
2021-01-18,226.32,0.02,242.94,0.03,281.86,0.03,0.86,37.06,143.61,51.85,0.3,2.19,0.0025,1.97
2021-01-19,697.34,0.13,577.64,0.15,568.91,0.13,0.98,85.4,375.68,71.76,3.67,8.22,0.0,9.75
2021-01-19,271.73,0.06,197.69,0.06,186.44,0.04,1.12,39.49,364.28,63.89,0.31,6.48,1.5607142857142855,7.68
2021-01-19,373.09,0.13,378.4,0.16,386.46,0.14,0.88,43.48,263.94,60.19,0.66,9.33,0.0,6.45
2021-01-19,796.41,0.07,575.04,0.06,409.32,0.05,1.19,33.12,237.27,85.19,20.91,3.0,0.9132142857142858,5.35
2021-01-19,163.63,0.05,129.91,0.06,153.74,0.07,1.02,30.54,168.67,60.19,0.43,5.87,6.984285714285713,4.47
2021-01-19,479.66,0.17,295.55,0.15,197.65,0.11,1.49,57.74,325.49,71.3,1.03,3.84,0.0575,6.94
2021-01-19,279.55,0.12,244.45,0.13,241.29,0.1,0.98,44.65,446.29,76.85,1.43,8.05,2.1425,8.16
2021-01-19,203.9,0.06,182.88,0.07,161.54,0.06,0.94,17.76,135.93,75.46,1.01,3.3,3.0375,3.74
2021-01-19,885.64,0.1,791.44,0.13,509.31,0.1,0.99,51.79,539.85,87.96,3.91,10.96,0.3092857142857143,18.43
2021-01-19,1232.97,0.19,944.17,0.21,639.42,0.18,0.99,112.26,712.98,73.15,0.7,12.77,11.35,15.93
2021-01-19,936.47,0.28,712.52,0.32,615.2,0.28,0.96,89.16,567.02,81.48,1.56,16.75,0.0,12.9
2021-01-19,226.32,0.02,242.94,0.03,281.86,0.03,0.87,32.43,142.06,51.85,0.37,2.19,0.0025,1.97
2021-01-20,373.09,0.13,378.4,0.16,386.46,0.15,0.87,42.79,255.14,60.19,0.78,9.33,0.0,6.45
2021-01-20,697.34,0.12,577.64,0.15,568.91,0.14,0.96,84.92,374.1,71.76,3.98,8.22,0.0,9.75
2021-01-20,796.41,0.07,575.04,0.07,409.32,0.05,1.17,33.55,238.23,85.19,21.46,3.0,0.9325,5.35
2021-01-20,936.47,0.27,712.52,0.32,615.2,0.29,0.94,94.82,586.84,81.48,1.78,16.75,0.0,12.9
2021-01-20,226.32,0.02,242.94,0.02,281.86,0.03,0.88,35.52,140.52,51.85,0.44,2.19,0.0025,1.97
2021-01-20,163.63,0.05,129.91,0.06,153.74,0.07,1.02,30.89,166.7,60.19,0.62,5.87,6.863214285714285,4.47
2021-01-20,1232.97,0.18,944.17,0.21,639.42,0.2,0.96,111.87,696.88,73.15,0.83,12.77,11.5925,15.93
2021-01-20,885.64,0.1,791.44,0.12,509.31,0.11,0.97,53.71,547.54,87.96,4.32,10.96,0.29392857142857143,18.43
2021-01-20,271.73,0.06,197.69,0.06,186.44,0.04,1.11,39.83,364.75,63.89,0.41,6.48,1.6178571428571427,7.68
2021-01-20,203.9,0.06,182.88,0.07,161.54,0.06,0.93,18.15,135.46,75.46,1.07,3.3,3.0650000000000004,3.74
2021-01-20,279.55,0.12,244.45,0.13,241.29,0.11,0.95,43.68,442.16,76.85,1.6,8.05,2.0974999999999997,8.16
2021-01-20,479.66,0.17,295.55,0.16,197.65,0.12,1.48,59.9,338.05,71.3,1.22,3.84,0.0575,6.94
2021-01-21,163.63,0.05,129.91,0.06,153.74,0.07,1.02,29.68,164.29,60.19,0.82,5.87,6.7421428571428565,4.47
2021-01-21,1232.97,0.16,944.17,0.21,639.42,0.22,0.94,112.92,689.73,73.15,0.97,12.77,11.834999999999999,15.93
2021-01-21,226.32,0.02,242.94,0.02,281.86,0.04,0.88,32.43,138.97,51.85,0.5,2.19,0.0032142857142857142,1.97
2021-01-21,885.64,0.09,791.44,0.12,509.31,0.11,0.95,54.39,550.46,87.96,4.79,10.96,0.2785714285714286,18.43
2021-01-21,796.41,0.08,575.04,0.07,409.32,0.05,1.14,34.82,240.24,85.19,22.06,3.0,0.9524999999999999,5.35
2021-01-21,936.47,0.26,712.52,0.32,615.2,0.3,0.93,92.46,597.21,81.48,2.1,16.75,0.0,12.9
2021-01-21,279.55,0.11,244.45,0.13,241.29,0.12,0.92,43.31,434.76,74.07,1.76,8.05,2.0524999999999998,8.16
2021-01-21,203.9,0.06,182.88,0.08,161.54,0.07,0.92,17.92,133.98,75.46,1.17,3.3,3.0925000000000002,3.74
2021-01-21,336.36,0.17,389.94,0.23,564.57,0.23,0.81,28.38,794.87,60.19,0.26,6.42,0.0,3.83
2021-01-21,697.34,0.12,577.64,0.14,568.91,0.15,0.94,84.33,393.93,71.76,4.33,8.22,0.0,9.75
2021-01-21,479.66,0.17,295.55,0.16,197.65,0.13,1.45,62.09,351.27,71.3,1.42,3.84,0.0575,6.94
2021-01-21,271.73,0.06,197.69,0.06,186.44,0.05,1.11,40.05,368.41,63.89,0.53,6.48,1.675,7.68
2021-01-21,373.09,0.12,378.4,0.16,386.46,0.16,0.86,43.36,245.41,60.19,0.9,9.33,0.0,6.45
2021-01-22,796.41,0.08,575.04,0.07,409.32,0.06,1.11,34.29,242.78,85.19,22.39,3.0,0.9724999999999999,5.35
2021-01-22,727.5,0.17,445.78,0.14,276.33,0.14,1.2,60.56,443.98,65.74,1.33,7.27,0.05142857142857143,15.21
2021-01-22,1232.97,0.16,944.17,0.2,639.42,0.22,0.93,111.97,681.63,73.15,1.11,12.77,12.0775,15.93
2021-01-22,163.63,0.05,129.91,0.06,153.74,0.07,1.02,29.6,161.55,60.19,1.02,5.87,6.621071428571428,4.47
2021-01-22,271.73,0.06,197.69,0.06,186.44,0.05,1.11,40.26,368.79,63.89,0.63,6.48,1.7307142857142854,7.68
2021-01-22,226.32,0.02,242.94,0.02,281.86,0.03,0.9,27.8,129.71,51.85,0.57,2.19,0.003928571428571429,1.97
2021-01-22,936.47,0.25,712.52,0.31,615.2,0.3,0.92,91.52,597.21,81.48,2.32,16.75,0.0,12.9
2021-01-22,400.94,0.12,446.46,0.13,532.9,0.14,0.81,35.24,82.33,78.7,0.44,5.31,0.0,4.39
2021-01-22,373.09,0.12,378.4,0.15,386.46,0.16,0.86,42.56,237.52,60.19,1.02,9.33,0.0,6.45
2021-01-22,697.34,0.12,577.64,0.14,568.91,0.15,0.92,84.02,365.91,71.76,4.67,8.22,0.0,9.75
2021-01-22,885.64,0.09,791.44,0.12,509.31,0.12,0.93,56.13,557.13,87.96,5.3,10.96,0.2632142857142857,18.43
2021-01-22,307.33,0.02,396.27,0.02,473.4,0.03,0.72,21.93,134.64,70.37,2.31,4.5,3.5139285714285715,4.96
2021-01-22,479.66,0.18,295.55,0.16,197.65,0.13,1.43,63.21,360.21,71.3,1.62,3.84,0.0575,6.94
2021-01-22,203.9,0.06,182.88,0.08,161.54,0.07,0.91,17.84,130.75,75.46,1.29,3.3,3.12,3.74
2021-01-22,279.55,0.1,244.45,0.13,241.29,0.12,0.91,42.72,429.61,74.07,1.91,8.05,2.0075,8.16
2021-01-23,271.73,0.06,197.69,0.06,186.44,0.05,1.11,40.27,368.44,63.89,0.66,6.48,1.7864285714285713,7.68
2021-01-23,796.41,0.08,575.04,0.07,409.32,0.06,1.1,33.44,241.3,85.19,22.7,3.0,0.9924999999999999,5.35
2021-01-23,697.34,0.12,577.64,0.14,568.91,0.15,0.9,83.12,358.08,71.76,4.84,8.22,0.0,9.75
2021-01-23,1232.97,0.15,944.17,0.21,639.42,0.22,0.93,111.11,622.36,73.15,1.14,12.77,12.319999999999999,15.93
2021-01-23,163.63,0.05,129.91,0.06,153.74,0.07,1.02,30.2,156.83,60.19,1.07,5.87,6.499999999999999,4.47
2021-01-23,203.9,0.06,182.88,0.08,161.54,0.07,0.9,17.84,128.67,75.46,1.39,3.3,3.1475,3.74
2021-01-23,885.64,0.09,791.44,0.11,509.31,0.12,0.92,57.09,550.74,87.96,5.74,10.96,0.24785714285714283,18.43
2021-01-23,226.32,0.02,242.94,0.02,281.86,0.03,0.91,29.34,140.52,51.85,0.58,2.19,0.004642857142857143,1.97
2021-01-23,373.09,0.12,378.4,0.15,386.46,0.17,0.85,41.64,229.74,60.19,1.07,9.33,0.0,6.45
2021-01-23,936.47,0.25,712.52,0.31,615.2,0.3,0.92,89.16,577.4,81.48,2.34,16.75,0.0,12.9
2021-01-23,382.63,0.02,484.03,0.04,205.48,0.05,0.75,41.29,215.4,84.26,1.14,1.93,1.9049999999999998,2.15
2021-01-23,279.55,0.09,244.45,0.13,241.29,0.12,0.9,42.68,428.61,74.07,2.02,8.05,1.9625,8.16
2021-01-24,788.26,0.15,1232.97,0.2,944.17,0.22,0.92,108.54,619.78,73.15,1.17,15.89,12.516428571428571,14.11
2021-01-24,188.98,0.05,203.9,0.07,182.88,0.07,0.89,17.76,129.71,75.46,1.46,3.52,3.1785714285714284,4.01
2021-01-24,264.13,0.06,271.73,0.06,197.69,0.05,1.1,40.79,372.13,63.89,0.68,7.62,1.842142857142857,7.59
2021-01-24,914.22,0.08,796.41,0.07,575.04,0.06,1.07,36.3,262.46,85.19,23.42,3.83,1.0125,5.74
2021-01-24,163.97,0.05,163.63,0.05,129.91,0.07,1.03,31.49,162.32,60.19,1.1,4.75,6.3725000000000005,4.42
2021-01-24,408.68,0.16,543.28,0.24,569.08,0.2,0.94,32.32,216.03,69.44,0.92,8.65,0.0,7.12
2021-01-24,666.06,0.08,885.64,0.11,791.44,0.13,0.9,57.34,557.53,87.96,6.02,13.88,0.23249999999999998,20.37
2021-01-24,394.55,0.07,541.5,0.1,520.46,0.12,0.91,53.69,503.06,73.15,1.75,15.69,0.0,15.5
2021-01-24,374.9,0.11,452.46,0.12,392.46,0.13,1.0,33.18,325.02,47.22,1.36,3.6,3.4878571428571425,4.97
2021-01-24,658.42,0.25,936.47,0.31,712.52,0.3,0.91,88.21,575.51,81.48,2.34,13.58,0.0,12.63
2021-01-24,665.05,0.11,697.34,0.14,577.64,0.15,0.89,82.45,357.18,71.76,4.92,8.99,0.0,9.41
2021-01-24,253.46,0.12,373.09,0.14,378.4,0.17,0.85,41.07,228.02,60.19,1.08,6.95,0.0,5.2
2021-01-24,69.69,0.07,115.65,0.09,115.02,0.16,0.8,54.11,581.69,53.7,0.27,9.48,12.517857142857142,7.05
2021-01-24,265.65,0.08,279.55,0.13,244.45,0.12,0.88,42.4,427.86,74.07,2.08,8.17,1.9214285714285715,8.06
2021-01-25,788.26,0.15,1232.97,0.2,944.17,0.22,0.91,110.73,663.9,73.15,1.28,15.89,12.712857142857143,14.11
2021-01-25,163.97,0.05,163.63,0.05,129.91,0.07,1.03,31.66,169.36,60.19,1.19,4.75,6.245,4.42
2021-01-25,264.13,0.06,271.73,0.06,197.69,0.05,1.1,41.33,377.27,63.89,0.81,7.62,1.8978571428571427,7.59
2021-01-25,666.06,0.08,885.64,0.11,791.44,0.13,0.89,58.01,573.92,87.96,6.32,13.88,0.2357142857142857,20.37
2021-01-25,188.98,0.05,203.9,0.07,182.88,0.08,0.88,17.71,129.82,75.46,1.56,3.52,3.209642857142857,4.01
2021-01-25,253.46,0.11,373.09,0.14,378.4,0.17,0.84,39.59,226.3,60.19,1.21,6.95,0.0,5.2
2021-01-25,265.65,0.07,279.55,0.13,244.45,0.12,0.87,43.09,430.71,74.07,2.15,8.17,1.8803571428571428,8.06
2021-01-25,665.05,0.11,697.34,0.13,577.64,0.15,0.87,82.27,355.97,71.76,5.11,8.99,0.0,9.41
2021-01-25,914.22,0.08,796.41,0.07,575.04,0.06,1.04,36.51,256.01,85.19,24.16,3.83,1.0325,5.74
2021-01-25,658.42,0.24,936.47,0.3,712.52,0.31,0.9,84.91,583.53,81.48,2.34,13.58,0.0,12.63
2021-01-25,187.4,0.02,226.32,0.02,242.94,0.03,0.92,30.88,135.89,51.85,0.64,1.31,0.006071428571428572,2.84
2021-01-25,699.18,0.17,479.66,0.17,295.55,0.14,1.37,72.02,436.74,71.3,1.88,4.71,0.04928571428571429,10.18
2021-01-26,163.97,0.06,163.63,0.05,129.91,0.06,1.03,30.97,168.16,60.19,1.36,4.75,6.117500000000001,4.42
2021-01-26,665.05,0.11,697.34,0.13,577.64,0.15,0.86,81.54,352.9,71.76,5.41,8.99,0.0,9.41
2021-01-26,187.4,0.02,226.32,0.02,242.94,0.03,0.94,26.25,131.25,51.85,0.7,1.31,0.0067857142857142855,2.84
2021-01-26,699.18,0.17,479.66,0.17,295.55,0.15,1.34,75.3,455.12,71.3,2.01,4.71,0.04107142857142858,10.18
2021-01-26,914.22,0.09,796.41,0.07,575.04,0.06,1.01,38.52,251.14,85.19,24.93,3.83,1.0525,5.74
2021-01-26,658.42,0.24,936.47,0.28,712.52,0.32,0.9,86.8,566.08,81.48,2.36,13.58,0.0,12.63
2021-01-26,788.26,0.15,1232.97,0.19,944.17,0.21,0.9,108.92,638.36,73.15,1.4,15.89,12.909285714285716,14.11
2021-01-26,265.65,0.07,279.55,0.12,244.45,0.13,0.86,42.13,426.61,74.07,2.2,8.17,1.8392857142857142,8.06
2021-01-26,264.13,0.06,271.73,0.06,197.69,0.06,1.1,41.72,376.51,63.89,1.0,7.62,1.9535714285714285,7.59
2021-01-26,188.98,0.05,203.9,0.06,182.88,0.07,0.87,17.71,127.76,75.46,1.66,3.52,3.240714285714286,4.01
2021-01-26,666.06,0.08,885.64,0.1,791.44,0.13,0.87,58.47,568.18,87.96,6.83,13.88,0.23892857142857143,20.37
2021-01-26,253.46,0.11,373.09,0.13,378.4,0.16,0.85,38.9,221.16,60.19,1.39,6.95,0.0,5.2
2021-01-27,265.65,0.06,279.55,0.12,244.45,0.13,0.86,41.68,422.27,74.07,2.25,8.17,1.7982142857142858,8.06
2021-01-27,187.4,0.02,226.32,0.02,242.94,0.02,0.96,21.62,112.72,51.85,0.77,1.31,0.007500000000000001,2.84
2021-01-27,666.06,0.07,885.64,0.1,791.44,0.12,0.86,58.56,566.77,87.96,7.37,13.88,0.24214285714285716,20.37
2021-01-27,658.42,0.24,936.47,0.27,712.52,0.32,0.9,83.97,555.7,81.48,2.42,13.58,0.0,12.63
2021-01-27,163.97,0.06,163.63,0.05,129.91,0.06,1.03,28.91,166.27,60.19,1.54,4.75,5.99,4.42
2021-01-27,280.24,0.16,336.36,0.18,389.94,0.23,0.84,25.47,716.58,56.48,0.65,5.47,0.0,2.9
2021-01-27,699.18,0.17,479.66,0.17,295.55,0.16,1.32,78.47,479.89,71.3,2.12,4.71,0.032857142857142856,10.18
2021-01-27,788.26,0.15,1232.97,0.18,944.17,0.21,0.9,106.54,622.93,73.15,1.53,15.89,13.105714285714287,14.11
2021-01-27,264.13,0.06,271.73,0.06,197.69,0.06,1.09,41.91,378.25,63.89,1.2,7.62,2.0092857142857143,7.59
2021-01-27,188.98,0.05,203.9,0.06,182.88,0.07,0.87,17.34,125.45,75.46,1.74,3.52,3.271785714285714,4.01
2021-01-27,914.22,0.09,796.41,0.07,575.04,0.07,1.0,39.58,245.85,85.19,25.75,3.83,1.0725,5.74
2021-01-27,253.46,0.1,373.09,0.13,378.4,0.16,0.85,37.64,205.02,60.19,1.62,6.95,0.0,5.2
2021-01-27,665.05,0.11,697.34,0.12,577.64,0.15,0.85,79.81,346.2,71.76,5.76,8.99,0.0,9.41
2021-01-28,253.46,0.1,373.09,0.12,378.4,0.16,0.86,36.61,198.04,60.19,1.87,6.95,0.0,5.2
2021-01-28,699.18,0.17,479.66,0.17,295.55,0.16,1.29,82.17,494.7,71.3,2.22,4.71,0.024642857142857143,10.18
2021-01-28,265.65,0.05,279.55,0.11,244.45,0.13,0.86,40.96,414.36,74.07,2.28,8.17,1.7571428571428573,8.06
2021-01-28,264.13,0.07,271.73,0.06,197.69,0.06,1.09,42.26,378.97,63.89,1.44,7.62,2.065,7.59
2021-01-28,665.05,0.1,697.34,0.12,577.64,0.14,0.85,78.39,337.28,71.76,6.16,8.99,0.0,9.41
2021-01-28,658.42,0.24,936.47,0.26,712.52,0.32,0.9,85.38,546.74,81.48,2.48,13.58,0.0,12.63
2021-01-28,280.24,0.16,336.36,0.17,389.94,0.23,0.86,24.16,698.97,56.48,1.23,5.47,0.0,2.9
2021-01-28,666.06,0.07,885.64,0.09,791.44,0.12,0.84,58.66,556.62,87.96,7.97,13.88,0.24535714285714286,20.37
2021-01-28,914.22,0.09,796.41,0.08,575.04,0.07,0.98,40.96,240.56,85.19,26.49,3.83,1.092857142857143,5.74
2021-01-28,188.98,0.05,203.9,0.06,182.88,0.08,0.86,17.16,123.03,75.46,1.84,3.52,3.3028571428571425,4.01
2021-01-28,187.4,0.02,226.32,0.02,242.94,0.02,0.97,21.62,118.9,51.85,0.87,1.31,0.008928571428571428,2.84
2021-01-28,163.97,0.06,163.63,0.05,129.91,0.06,1.03,29.0,166.52,60.19,1.8,4.75,5.8625,4.42
2021-01-28,788.26,0.15,1232.97,0.16,944.17,0.21,0.9,105.87,610.64,78.7,1.68,15.89,13.302142857142856,14.11
2021-01-29,188.98,0.05,203.9,0.06,182.88,0.08,0.86,17.76,121.16,75.46,1.92,3.52,3.333928571428572,4.01
2021-01-29,699.18,0.16,479.66,0.18,295.55,0.16,1.26,85.12,500.04,71.3,2.31,4.71,0.01642857142857143,10.18
2021-01-29,280.24,0.16,336.36,0.17,389.94,0.22,0.88,23.43,688.49,56.48,1.74,5.47,0.0,2.9
2021-01-29,265.65,0.05,279.55,0.1,244.45,0.13,0.88,40.48,407.89,74.07,2.3,8.17,1.7160714285714285,8.06
2021-01-29,192.62,0.01,307.33,0.02,396.27,0.02,0.7,22.1,126.65,70.37,2.47,4.77,4.2628571428571425,5.37
2021-01-29,851.64,0.19,727.5,0.17,445.78,0.14,1.1,69.61,562.66,87.96,2.53,10.22,0.08,23.29
2021-01-29,163.97,0.06,163.63,0.05,129.91,0.06,1.04,29.0,164.98,60.19,2.06,4.75,5.735,4.42
2021-01-29,187.4,0.02,226.32,0.02,242.94,0.02,0.99,21.62,120.44,51.85,0.98,1.31,0.010357142857142858,2.84
2021-01-29,264.13,0.07,271.73,0.06,197.69,0.06,1.08,42.79,381.52,63.89,1.62,7.62,2.1199999999999997,7.59
2021-01-29,666.06,0.07,885.64,0.09,791.44,0.12,0.83,60.38,559.5,87.96,8.68,13.88,0.24857142857142858,20.37
2021-01-29,788.26,0.15,1232.97,0.16,944.17,0.2,0.9,106.16,609.11,78.7,1.83,15.89,13.498571428571427,14.11
2021-01-29,313.0,0.11,400.94,0.12,446.46,0.13,0.86,33.53,75.72,78.7,0.93,5.12,0.0,4.24
2021-01-29,658.42,0.24,936.47,0.25,712.52,0.31,0.91,86.33,537.78,81.48,2.54,13.58,0.0,12.63
2021-01-29,665.05,0.1,697.34,0.12,577.64,0.14,0.85,76.88,330.58,71.76,6.58,8.99,0.0,9.41
2021-01-29,914.22,0.09,796.41,0.08,575.04,0.07,0.97,41.8,236.32,85.19,26.89,3.83,1.1132142857142857,5.74
2021-01-29,253.46,0.1,373.09,0.12,378.4,0.15,0.86,37.87,193.12,60.19,2.09,6.95,0.0,5.2
2021-01-30,193.14,0.02,382.63,0.02,484.03,0.04,0.72,39.06,194.2,84.26,1.71,1.93,2.0925,1.72
2021-01-30,265.65,0.05,279.55,0.09,244.45,0.13,0.89,40.42,402.95,74.07,2.31,8.17,1.675,8.06
2021-01-30,665.05,0.1,697.34,0.12,577.64,0.14,0.85,74.98,319.61,71.76,6.81,8.99,0.0,9.41
2021-01-30,187.4,0.02,226.32,0.02,242.94,0.02,1.01,23.16,112.72,51.85,1.0,1.31,0.011785714285714287,2.84
2021-01-30,280.24,0.16,336.36,0.19,389.94,0.19,0.9,24.01,686.6,56.48,2.38,5.47,0.0,2.9
2021-01-30,914.22,0.09,796.41,0.08,575.04,0.07,0.96,42.97,232.3,85.19,27.31,3.83,1.1335714285714285,5.74
2021-01-30,163.97,0.06,163.63,0.05,129.91,0.06,1.04,28.05,161.98,60.19,2.13,4.75,5.607500000000001,4.42
2021-01-30,788.26,0.15,1232.97,0.15,944.17,0.21,0.91,104.25,559.84,78.7,1.86,15.89,13.694999999999999,14.11
2021-01-30,658.42,0.24,936.47,0.25,712.52,0.31,0.92,87.27,532.59,75.93,2.55,13.58,0.0,12.63
2021-01-30,264.13,0.07,271.73,0.06,197.69,0.06,1.08,42.56,381.4,63.89,1.67,7.62,2.175,7.59
2021-01-30,666.06,0.07,885.64,0.09,791.44,0.11,0.82,60.23,546.76,87.96,9.41,13.88,0.25178571428571433,20.37
2021-01-30,253.46,0.09,373.09,0.12,378.4,0.15,0.86,36.04,189.35,60.19,2.16,6.95,0.0,5.2
2021-01-30,188.98,0.05,203.9,0.06,182.88,0.08,0.85,17.55,117.72,75.46,1.98,3.52,3.3649999999999998,4.01
2021-01-31,782.66,0.09,914.22,0.08,796.41,0.07,0.95,41.91,245.0,85.19,28.05,5.35,1.1539285714285714,5.98
2021-01-31,153.46,0.05,188.98,0.05,203.9,0.07,0.85,17.6,117.52,75.46,2.01,3.74,3.404642857142857,3.55
2021-01-31,207.15,0.05,265.65,0.08,279.55,0.13,0.91,40.65,401.59,74.07,2.32,8.16,1.6192857142857142,7.47
2021-01-31,529.48,0.1,665.05,0.11,697.34,0.14,0.85,74.26,316.31,71.76,6.9,9.75,0.0,9.31
2021-01-31,343.26,0.02,394.55,0.07,541.5,0.1,1.02,59.72,500.93,73.15,2.46,14.51,0.0,14.98
2021-01-31,289.26,0.07,264.13,0.06,271.73,0.06,1.07,43.58,388.67,63.89,1.69,7.68,2.23,7.02
2021-01-31,221.76,0.09,253.46,0.12,373.09,0.14,0.86,35.24,188.89,60.19,2.17,6.45,0.0,4.29
2021-01-31,384.21,0.11,374.9,0.11,452.46,0.12,1.01,33.94,322.01,41.66,1.77,5.08,3.048928571428571,4.44
2021-01-31,232.84,0.16,280.24,0.17,336.36,0.2,0.91,25.9,682.96,56.48,3.17,3.83,0.0,2.78
2021-01-31,317.73,0.12,408.68,0.16,543.28,0.24,0.91,26.35,180.96,69.44,1.81,8.57,0.0,5.46
2021-01-31,515.74,0.06,666.06,0.08,885.64,0.11,0.8,60.39,551.54,87.96,9.74,18.43,0.255,17.96
2021-01-31,587.78,0.24,658.42,0.25,936.47,0.31,0.93,86.8,542.02,75.93,2.55,12.9,0.0,10.06
2021-01-31,657.52,0.15,788.26,0.15,1232.97,0.2,0.92,100.92,563.56,78.7,1.88,15.93,13.834999999999999,13.41
2021-01-31,61.95,0.06,69.69,0.07,115.65,0.09,1.01,46.89,475.23,53.7,0.32,7.89,9.884285714285715,4.54
2021-01-31,175.56,0.06,163.97,0.05,163.63,0.05,1.04,27.62,164.98,60.19,2.15,4.47,5.503214285714286,4.23
2021-01-31,730.79,0.16,699.18,0.18,479.66,0.17,1.21,90.08,550.98,71.3,2.42,6.94,0.0,11.41
2021-02-01,730.79,0.16,699.18,0.17,479.66,0.17,1.18,93.21,554.83,71.3,2.45,6.94,0.0,11.41
2021-02-01,232.84,0.16,280.24,0.16,336.36,0.19,0.93,25.61,656.62,56.48,3.73,3.83,0.0,2.78
2021-02-01,207.15,0.05,265.65,0.07,279.55,0.13,0.93,41.01,403.9,74.07,2.32,8.16,1.5635714285714286,7.47
2021-02-01,529.48,0.1,665.05,0.11,697.34,0.13,0.85,73.91,314.13,71.76,7.16,9.75,0.0,9.31
2021-02-01,515.74,0.06,666.06,0.08,885.64,0.11,0.79,59.72,552.09,87.96,10.15,18.43,0.26071428571428573,17.96
2021-02-01,657.52,0.14,788.26,0.15,1232.97,0.2,0.92,103.3,604.06,78.7,1.97,15.93,13.975,13.41
2021-02-01,221.76,0.09,253.46,0.11,373.09,0.14,0.86,34.09,189.69,60.19,2.35,6.45,0.0,4.29
2021-02-01,289.26,0.06,264.13,0.06,271.73,0.06,1.07,44.7,396.5,63.89,1.8,7.68,2.2849999999999997,7.02
2021-02-01,186.52,0.02,187.4,0.02,226.32,0.02,1.04,23.16,117.36,51.85,1.13,1.97,0.014642857142857143,3.06
2021-02-01,175.56,0.06,163.97,0.05,163.63,0.05,1.04,27.88,167.64,60.19,2.25,4.47,5.398928571428572,4.23
2021-02-01,782.66,0.09,914.22,0.08,796.41,0.07,0.95,41.49,240.87,85.19,28.9,5.35,1.1742857142857142,5.98
2021-02-01,587.78,0.24,658.42,0.24,936.47,0.3,0.93,88.69,553.34,75.93,2.55,12.9,0.0,10.06
2021-02-01,153.46,0.05,188.98,0.05,203.9,0.07,0.84,17.03,115.36,75.46,2.05,3.74,3.4442857142857144,3.55
2021-02-02,186.52,0.02,187.4,0.02,226.32,0.02,1.06,23.16,108.09,51.85,1.28,1.97,0.016071428571428573,3.06
2021-02-02,153.46,0.04,188.98,0.05,203.9,0.06,0.84,17.08,112.58,75.46,2.1,3.74,3.4839285714285713,3.55
2021-02-02,175.56,0.06,163.97,0.06,163.63,0.05,1.04,27.62,165.41,60.19,2.34,4.47,5.294642857142857,4.23
2021-02-02,221.76,0.08,253.46,0.11,373.09,0.13,0.86,33.18,182.14,60.19,2.6,6.45,0.0,4.29
2021-02-02,232.84,0.16,280.24,0.16,336.36,0.18,0.95,24.45,637.27,56.48,4.65,3.83,0.0,2.78
2021-02-02,782.66,0.09,914.22,0.09,796.41,0.07,0.98,42.44,233.15,85.19,29.74,5.35,1.1946428571428573,5.98
2021-02-02,515.74,0.06,666.06,0.08,885.64,0.1,0.79,58.67,542.64,87.96,10.61,18.43,0.2664285714285714,17.96
2021-02-02,657.52,0.14,788.26,0.15,1232.97,0.19,0.93,99.87,600.72,78.7,2.07,15.93,14.114999999999998,13.41
2021-02-02,207.15,0.05,265.65,0.07,279.55,0.12,0.94,40.18,401.9,74.07,2.33,8.16,1.5078571428571428,7.47
2021-02-02,289.26,0.06,264.13,0.06,271.73,0.06,1.06,45.29,398.23,63.89,1.95,7.68,2.34,7.02
2021-02-02,730.79,0.15,699.18,0.17,479.66,0.17,1.15,94.94,552.5,71.3,2.49,6.94,0.0,11.41
