date,unemployment_rate,CPI,INDPRO,gdp_per_capita,1_year_rate,3_months_rate,6_months_rate,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Quarter_Number,Month_Number,gdp_per_capita,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal
1978-02-01,6.3,63.0,48.0098,31021.0,6.855,6.445555555555555,6.737222222222222,8.03,1.7400579912029932,6.3,67.7,101.74342392292,84.3,1,2,31021.0,0,0,0,0,0,0,0,0,0,0.3189673017088755,0.2409065747463431,-0.2505300850328017,0.2714265702560606,0.1987634231201271,0.1230373072736003,-0.3831360094758687,0.3399924308097823,0.2423063044789047,0.1685136304082059,-0.3366711445406198,0.2865594674235308,0.5135555688551122,2.1330579610212914,-0.5783610702093261,0.4885876942578327,0.4727523135399549,0.5228901552398474,-0.3353342213813826,0.1909148710142096,0.234472394383789,0.1039193793515612,-0.244101685081618,0.2129198873312991,0.2489136338132789,0.1197415676888952,-0.3250747847543665,0.3012512590675233,0.3044427244070479,0.4195177793057566,-0.528894956500359,0.4914107978310228,0.5059051146140991,0.4573785796066317,-0.2668055388889171,0.1933231363507035,0.9682110746753032,3.08768931225095,0.8804557430463494,1.6934759563032271,-0.0008201885791182,0.1134873772591247,-0.4803061043267341,0.3824272377426059,0.6682350524728081,0.8287074643998976,-0.0001224032121682,0.1630171629477325,47.84780593139951,63.10994466064,6.278609238398292,67.81681924216639,0.9346349982710348,3.4339000091317904,0.3189673017088755,0.2409065747463431,-0.2505300850328017,0.2714265702560606,,0.9494246968744744,4.296729174353748,0.1987634231201271,0.1230373072736003,-0.3831360094758687,0.3399924308097823,,0.9434515818605582,3.974018589956232,0.2423063044789047,0.1685136304082059,-0.3366711445406198,0.2865594674235308,,0.9781203849554296,7.744001871320555,0.5135555688551122,2.1330579610212914,-0.5783610702093261,0.4885876942578327,,0.9740218781098644,6.545613498505881,0.4727523135399549,0.5228901552398474,-0.3353342213813826,0.1909148710142096,,0.9451527052596376,5.326770390583687,0.234472394383789,0.1039193793515612,-0.244101685081618,0.2129198873312991,
1978-03-01,6.3,63.4,48.9358,31389.0,6.824545454545454,6.293636363636364,6.634090909090909,8.04,1.742272984065527,6.3,68.5,101.842489880642,78.8,1,3,31389.0,0,0,0,0,0,0,0,0,0,0.3188516901145798,0.2414158935658676,-0.2497012922522792,0.2709835033844547,0.1985949875117022,0.124083971702143,-0.3810674709909426,0.3402796045291762,0.2420554025055101,0.1694073651769005,-0.3352491904104982,0.2863359200590106,0.5125018277525993,2.1302294864049083,-0.5800448212023762,0.4951300446314026,0.4627586643616541,0.4756355051564579,-0.2955034893751717,0.1748762618826049,0.2343487206838764,0.1041875125758303,-0.2426653836862323,0.213195032305395,0.2488300272331965,0.1197798851187391,-0.323759363839656,0.30089285040745,0.3048842071783253,0.4207864037969906,-0.5295857988165675,0.493279734603128,0.5160279748331142,0.4633936055331788,-0.2896262371892253,0.2107674216450936,0.9677991386236644,3.081697380577479,0.8784326252361957,1.6919139000379029,-0.0032634414395324,0.1065729236208055,-0.4769764263950112,0.3687387704578472,0.6956835288216303,0.7840395222174718,-0.0017211560871252,0.1630155137957355,48.701096939353896,63.483264371058745,6.312910700395872,68.1925896628038,0.935071137781836,3.424200648640736,0.3188516901145798,0.2414158935658676,-0.2497012922522792,0.2709835033844547,,0.9499373096832624,4.28986128171943,0.1985949875117022,0.124083971702143,-0.3810674709909426,0.3402796045291762,,0.9439612253806268,3.965300601380632,0.2420554025055101,0.1694073651769005,-0.3352491904104982,0.2863359200590106,,0.9781956749830694,7.760571395140305,0.5125018277525993,2.1302294864049083,-0.5800448212023762,0.4951300446314026,,0.9714017012316148,6.579985029591703,0.4627586643616541,0.4756355051564579,-0.2955034893751717,0.1748762618826049,,0.9456909346513396,5.301552929520782,0.2343487206838764,0.1041875125758303,-0.2426653836862323,0.213195032305395,
1978-04-01,6.1,63.9,49.9074,31757.0,6.961499999999999,6.286,6.733,8.15,1.795789007500387,6.1,69.2,101.981333321402,81.6,2,4,31757.0,0,0,0,0,0,0,0,0,0,0.3183043267791517,0.2393152134217596,-0.2499758435980574,0.2712984950976014,0.1987560665538331,0.1242440085870464,-0.3815164037192414,0.3411336772304434,0.2414963518388733,0.1685133484696142,-0.3357077316147416,0.2873483771891418,0.5154996801844659,2.100855861550036,-0.5744232813720831,0.4841894368295381,0.4810436837377044,0.4581548026215403,-0.2942394368338043,0.1730630397341669,0.233840785233999,0.1035432354777094,-0.2430528230810097,0.2161821865221552,0.2467703860130879,0.1175035242992191,-0.3200429664191613,0.291175967678085,0.30277734743858,0.4340901225867283,-0.5294355132379577,0.5049131903991322,0.5182257641749267,0.4681874142156346,-0.2878104886756457,0.211623676011991,0.9673536533204936,3.072566298180387,0.8796948530283799,1.6931234080083943,-0.0137236863432713,0.1037150591355043,-0.4827874313299329,0.3592260582472032,0.7186753977126014,0.8202124365689603,-0.0017080965562553,0.1630137472602163,49.93692608933012,63.9583772150803,6.11855671826324,69.0477063324768,0.9346302310582892,3.415430435874952,0.3183043267791517,0.2393152134217596,-0.2499758435980574,0.2712984950976014,,0.9500353555389128,4.287133021783678,0.1987560665538331,0.1242440085870464,-0.3815164037192414,0.3411336772304434,,0.943738173117876,3.9581739601558064,0.2414963518388733,0.1685133484696142,-0.3357077316147416,0.2873483771891418,,0.9781210416207096,7.772699775576294,0.5154996801844659,2.100855861550036,-0.5744232813720831,0.4841894368295381,,0.9686042047186362,6.574496818206448,0.4810436837377044,0.4581548026215403,-0.2942394368338043,0.1730630397341669,,0.9451764028402656,5.272785443086907,0.233840785233999,0.1035432354777094,-0.2430528230810097,0.2161821865221552,
1978-05-01,6.0,64.5,50.1513,31832.0,7.284285714285714,6.408095238095238,7.019523809523809,8.35,1.8579678147635288,6.0,69.8,102.123670931159,82.9,2,5,31832.0,0,0,0,0,0,0,0,0,0,0.3186135891613665,0.2368860980610883,-0.2485274155555906,0.2705818691400302,0.1985246090532429,0.1248836978602145,-0.3807946180414628,0.3417598416562623,0.2416903219376952,0.1686576866786517,-0.3342083829692162,0.2869955898213502,0.5251851851851891,2.0414519890260823,-0.5689246421230163,0.4803594726395976,0.486270714552073,0.4635321473656577,-0.2879157077566679,0.178593330056544,0.2350661973153884,0.1026871980182423,-0.2418878000162236,0.2144544334634925,0.2548621034227955,0.121305013640209,-0.3189699473945925,0.2907910228384781,0.3071095555510987,0.4389711765703591,-0.5315990429102222,0.5151524003047238,0.519554971366007,0.475158123200182,-0.2875189610549666,0.2077986187014265,0.9673676959846624,3.0666852435009626,0.8798613678009919,1.693585288507612,-0.0110176299785516,0.1042558603176914,-0.4865766959036457,0.3608487142745153,0.7234475418772032,0.8321398608679468,-0.0003504955867668,0.2266123492673897,49.99690346015917,64.48124045282175,6.188120442254566,69.86671819047187,0.932807218936622,3.398189933780018,0.3186135891613665,0.2368860980610883,-0.2485274155555906,0.2705818691400302,,0.9497463673365164,4.28423266403044,0.1985246090532429,0.1248836978602145,-0.3807946180414628,0.3417598416562623,,0.9425357560853258,3.944391702718167,0.2416903219376952,0.1686576866786517,-0.3342083829692162,0.2869955898213502,,0.9779078512757652,7.77877663213615,0.5251851851851891,2.0414519890260823,-0.5689246421230163,0.4803594726395976,,0.9688071859831,6.5709777700739815,0.486270714552073,0.4635321473656577,-0.2879157077566679,0.178593330056544,,0.9435984655053068,5.230749166776764,0.2350661973153884,0.1026871980182423,-0.2418878000162236,0.2144544334634925,
1978-06-01,5.9,65.0,50.4751,31907.0,7.527727272727273,6.734090909090909,7.2322727272727265,8.46,1.8656046997073048,5.9,69.8,102.230764766745,80.0,2,6,31907.0,0,0,0,0,0,0,0,0,0,0.3212334972080851,0.2387597913918829,-0.2490438337932157,0.2703145050648641,0.1991853925036075,0.1261347850200343,-0.3795874036769877,0.3396980935013889,0.2436973275553534,0.170456916493062,-0.3345947303520747,0.2872273310476419,0.544805048456168,2.06280288575658,-0.5703827091944792,0.482011350435921,0.4865482916713005,0.4716662346373103,-0.2905754256258818,0.1819304062090639,0.2371465250438561,0.102850978405945,-0.2425570471104961,0.215100256063812,0.2561988275662986,0.1218077820362303,-0.3178210412483748,0.2943027907187999,0.3090163564644042,0.4470736829952272,-0.5315879588335911,0.5150946949011692,0.5168107146613583,0.4669134819571022,-0.2841186027619825,0.2127636995409022,0.9677092327417642,3.066741435629412,0.8776764522990584,1.6849454129397583,-0.0135455511432043,0.1065983713232925,-0.4816841274887555,0.3607755173068009,0.7235348108624626,0.8385812656091568,-8.244547607823741e-05,0.2266101691353082,50.30406495962843,64.9383037513544,6.006671429297767,70.06987956883076,0.9315754857579992,3.379536697608585,0.3212334972080851,0.2387597913918829,-0.2490438337932157,0.2703145050648641,,0.948466813226468,4.272314033724184,0.1991853925036075,0.1261347850200343,-0.3795874036769877,0.3396980935013889,,0.9416793122480026,3.928483553198304,0.2436973275553534,0.170456916493062,-0.3345947303520747,0.2872273310476419,,0.9778768386276608,7.782428260093502,0.544805048456168,2.06280288575658,-0.5703827091944792,0.482011350435921,,0.96872814605142,6.566175863003782,0.4865482916713005,0.4716662346373103,-0.2905754256258818,0.1819304062090639,,0.9432798399195712,5.193194002763948,0.2371465250438561,0.102850978405945,-0.2425570471104961,0.215100256063812,
1978-07-01,6.2,65.5,50.4371,31982.0,7.794,7.0075,7.44,8.64,1.860658137117832,6.2,69.8,102.279256013421,82.4,3,7,31982.0,0,0,0,0,0,0,0,0,0,0.3229905258176742,0.2373948056399057,-0.249098234616645,0.2700193403887195,0.2023164286813638,0.1248677596238428,-0.3798893302586364,0.3406185892393639,0.2449796415546792,0.1698040295193479,-0.3345711047712483,0.2873201558020145,0.5549050348335729,2.0992330431994213,-0.5702368292647326,0.4818465378373127,0.4843919405516104,0.4626924092153652,-0.2901178736476429,0.1776803192875639,0.2382795896779632,0.101516900029816,-0.2431082588079518,0.2151851906661524,0.2560236741520698,0.1211926140143855,-0.316129514537103,0.2917954672614563,0.2975125188438307,0.4140956606545175,-0.5193870860436001,0.5101389677934034,0.5177567919977576,0.4648225463637498,-0.2841186027619825,0.2127636995409022,0.9678510668590627,3.0679105231151764,0.8759891657103823,1.6768381955272655,-0.0181134704100249,0.1063887164326151,-0.4845110048804398,0.3679355800691642,0.7236207127850054,0.8425713493715032,-8.183478539699516e-05,0.2266080325634816,50.42518796592331,65.39028399435787,6.234142217434519,69.83780512541507,0.9301500716305636,3.3586082387184337,0.3229905258176742,0.2373948056399057,-0.249098234616645,0.2700193403887195,,0.9472833454141356,4.252324656930028,0.2023164286813638,0.1248677596238428,-0.3798893302586364,0.3406185892393639,,0.9408411178983082,3.910777538101401,0.2449796415546792,0.1698040295193479,-0.3345711047712483,0.2873201558020145,,0.9778613214433812,7.784353349135388,0.5549050348335729,2.0992330431994213,-0.5702368292647326,0.4818465378373127,,0.969977254278021,6.579355143056678,0.4843919405516104,0.4626924092153652,-0.2901178736476429,0.1776803192875639,,0.9420861455974396,5.149603612506459,0.2382795896779632,0.101516900029816,-0.2431082588079518,0.2151851906661524,
1978-08-01,5.9,65.9,50.6393,32094.0,7.725217391304348,7.077826086956521,7.37304347826087,8.41,1.945075666267916,5.9,71.4,102.258997523209,78.4,3,8,32094.0,0,0,0,0,0,0,0,0,0,0.3217219465738499,0.2368570654065687,-0.2482576613397379,0.2664048597137856,0.2029195020833752,0.1248960495008234,-0.3790497317136864,0.3389841292644553,0.2441327706286557,0.1696352964385384,-0.3336861041760825,0.2856435335513653,0.5637147842537565,2.1555656278141084,-0.567850593687224,0.4770648491901025,0.4835256029474796,0.4647450737566641,-0.2935023540234221,0.177890119225028,0.2293418111711994,0.0991480699084476,-0.2417714491274355,0.210293892298853,0.248393568145823,0.1235214331300814,-0.3128969345787106,0.2868822884789597,0.2741763913948393,0.4125033129795048,-0.5265612246885893,0.5212161385930661,0.4939790468240855,0.4389757140570112,-0.2701773159062239,0.2324024270330249,0.9675044245631454,3.063369513186271,0.8757489949030255,1.6781741785094886,-0.0242982295376562,0.1054592060978245,-0.489031710379696,0.3739163693042812,0.7227104744692958,0.8509766375369517,-0.000114642154411,0.2398781948762871,50.79015595419854,65.85343208971558,5.855171530120043,71.1053821363903,0.9319790110549578,3.362636261803692,0.3217219465738499,0.2368570654065687,-0.2482576613397379,0.2664048597137856,,0.9473095381381584,4.237871513633752,0.2029195020833752,0.1248960495008234,-0.3790497317136864,0.3389841292644553,,0.9418641334465384,3.9094282971580494,0.2441327706286557,0.1696352964385384,-0.3336861041760825,0.2856435335513653,,0.9780094701006822,7.78779718075929,0.5637147842537565,2.1555656278141084,-0.567850593687224,0.4770648491901025,,0.9703058983180138,6.595840064220035,0.4835256029474796,0.4647450737566641,-0.2935023540234221,0.177890119225028,,0.9459331172577232,5.165253409312962,0.2293418111711994,0.0991480699084476,-0.2417714491274355,0.210293892298853,
1978-09-01,6.0,66.5,50.7631,32206.0,8.012,7.845000000000001,7.988,8.42,1.9459685892270344,6.0,71.4,102.170626085849,80.4,3,9,32206.0,0,0,0,0,0,0,0,0,0,0.319320650543309,0.2347049255522449,-0.2515815914424283,0.2705674597870775,0.1994245077820371,0.1251139968606071,-0.3779385682995885,0.339719752536236,0.2376982686727835,0.1671726707602372,-0.3347631411078218,0.2909345719318095,0.5590515932445936,2.185465420530545,-0.567206956521738,0.4662478455531145,0.4835610774375489,0.4649263718702269,-0.2943639665160589,0.1779612856502441,0.2300635443398729,0.0995412636632482,-0.2507287756396247,0.2140447408260473,0.2481461557283701,0.1233614663825865,-0.3247935641774003,0.2933911384442278,0.2685782985066191,0.408031790577768,-0.5473728702932127,0.5501406984007708,0.4853108888759339,0.4304229105352338,-0.3044518027961742,0.2655004910982364,0.96670299912879,3.049523704151745,0.8767323544098765,1.6885757996251758,-0.0295836590887159,0.1060048238822112,-0.4956162964949033,0.3814594977660024,0.7233819618125524,0.8616536835135624,-0.0001599445602975,0.2398776999180066,50.95260428866063,66.50953817742618,5.940774424431038,70.96338487153797,0.9303852471502044,3.361514606026304,0.319320650543309,0.2347049255522449,-0.2515815914424283,0.2705674597870775,,0.9414061395913657,4.1704072139042845,0.1994245077820371,0.1251139968606071,-0.3779385682995885,0.339719752536236,,0.937296977902422,3.8745601871306943,0.2376982686727835,0.1671726707602372,-0.3347631411078218,0.2909345719318095,,0.9778652908571938,7.788197486519792,0.5590515932445936,2.185465420530545,-0.567206956521738,0.4662478455531145,,0.9708977463140266,6.619285161550968,0.4835610774375489,0.4649263718702269,-0.2943639665160589,0.1779612856502441,,0.9467482462031876,5.192349860127791,0.2300635443398729,0.0995412636632482,-0.2507287756396247,0.2140447408260473,
1978-10-01,5.8,67.1,51.1523,32318.0,8.448095238095238,7.990952380952381,8.545238095238094,8.64,1.8998772255311995,5.8,71.4,102.019947803708,79.3,4,10,32318.0,0,0,0,0,0,0,0,0,0,0.3219891187276876,0.2328966609250967,-0.2494740981354051,0.2691707238884867,0.2034688234196504,0.1276278326726049,-0.386200723902664,0.3403551668356816,0.2489249330411797,0.1715666403040044,-0.3360675192527714,0.2918452812751612,0.5756152908607107,2.2367024312382764,-0.5675171818491401,0.4664764606737502,0.4818485401756252,0.4631045576097995,-0.2943653363273384,0.1740700119822425,0.2281206501240165,0.1016568562081874,-0.2442641537207072,0.215853796866344,0.2463575982971995,0.1224765852143681,-0.3144566923011629,0.2882324458585433,0.2626677190213107,0.4104016644355003,-0.5567306590574835,0.5699699992751753,0.4863109809289635,0.4259722584446483,-0.3044518027961742,0.2655004910982365,0.9656383779461132,3.0273378879899453,0.87806067255155,1.7014237447702198,-0.0309344958940438,0.106225123500568,-0.5000011343186592,0.3860490796816984,0.7240404151918268,0.8729279768302812,-0.0001587854798911,0.2398770856950801,51.40420241343489,67.10291319012761,5.74893704632956,71.11328784302513,0.9270654923693724,3.3452543876415675,0.3219891187276876,0.2328966609250967,-0.2494740981354051,0.2691707238884867,,0.9413545489615424,4.11681693466685,0.2034688234196504,0.1276278326726049,-0.386200723902664,0.3403551668356816,,0.9328857874781298,3.809573661440533,0.2489249330411797,0.1715666403040044,-0.3360675192527714,0.2918452812751612,,0.977744714817433,7.786287108664304,0.5756152908607107,2.2367024312382764,-0.5675171818491401,0.4664764606737502,,0.9705709940666396,6.637327881384168,0.4818485401756252,0.4631045576097995,-0.2943653363273384,0.1740700119822425,,0.9450015706792868,5.204805872097309,0.2281206501240165,0.1016568562081874,-0.2442641537207072,0.215853796866344,
1978-11-01,5.9,67.5,51.5456,32310.0,9.203,8.6435,9.2355,8.81,1.8184645306958167,5.9,70.5,101.82715999591,75.0,4,11,32310.0,0,0,0,0,0,0,0,0,0,0.3281665749429335,0.2236693886658533,-0.2468727031611287,0.262379590876468,0.2032476293151726,0.1243188767805466,-0.3924764570847088,0.3357636389529966,0.2596590587813248,0.1688367666504295,-0.3361529519654541,0.2897460519869298,0.5876491252021633,2.311396625944563,-0.5587229257900341,0.4519606576541933,0.4837413559157767,0.463385857630826,-0.2943667436061015,0.174071456097483,0.2317435858415544,0.1028794221213503,-0.2453459831769145,0.2180387930590959,0.2537167711296692,0.1269569944920916,-0.3099923768876524,0.2810747525592764,0.2587492788335465,0.4086781098723019,-0.5619162698745295,0.5966140752335133,0.4803156045788719,0.399995382518965,-0.3000140859581962,0.2449756001252278,0.9648553908172274,3.004036704002054,0.8797379815762141,1.711647564079548,-0.027901839701019,0.1087390769374206,-0.4952966061533822,0.3844215043978761,0.7193098596854434,0.8525581458190185,-8.844722560530453e-06,0.2508273881779145,51.64378627484738,67.53147661227742,5.84362557817927,70.99181551273499,0.9189787326004216,3.2832773064440763,0.3281665749429335,0.2236693886658533,-0.2468727031611287,0.262379590876468,,0.9358513827397286,4.022592664744363,0.2032476293151726,0.1243188767805466,-0.3924764570847088,0.3357636389529966,,0.9265887781120202,3.704583673153068,0.2596590587813248,0.1688367666504295,-0.3361529519654541,0.2897460519869298,,0.9779341452230816,7.787571096033434,0.5876491252021633,2.311396625944563,-0.5587229257900341,0.4519606576541933,,0.9702808762304644,6.651565502417008,0.4837413559157767,0.463385857630826,-0.2943667436061015,0.174071456097483,,0.9440356797049893,5.210397954060138,0.2317435858415544,0.1028794221213503,-0.2453459831769145,0.2180387930590959,
1978-12-01,6.0,67.9,51.806,32302.0,9.441,9.0765,9.364,9.01,1.840037328753018,6.0,70.6,101.627673451791,66.1,4,12,32302.0,0,0,0,0,0,0,0,0,0,0.3347265090401341,0.2250629914225656,-0.2504349630284128,0.2609897538140793,0.2130524480897382,0.1256801302453034,-0.3951533641823049,0.3366272139277387,0.2623499246094634,0.1694855320681006,-0.3350378104677237,0.2848902534494881,0.5904651580618837,2.3827396660162607,-0.5585119145289792,0.4517404157598492,0.4851757117990194,0.4672564458750415,-0.2941237734799272,0.1720624914635397,0.2344939335875783,0.1011456659338429,-0.245476839446435,0.217754633087707,0.2477809001266575,0.1229395512932784,-0.3105911683669661,0.2753086606618299,0.2597853279372055,0.4018325383380895,-0.5619441041943161,0.5967312367542829,0.4845263291329579,0.4047961429755418,-0.3106530930613273,0.227596532305897,0.9649196376688544,2.989947897708221,0.8800438931176707,1.7130814315466982,-0.0041855005180534,0.0770921099674079,-0.4875481844858892,0.361518288657192,0.7201583030378511,0.8413273652762916,-5.091468455264587e-07,0.2508273359132827,51.849017694049145,67.87101363750706,5.986007879320082,71.30675592512758,0.9197328077882456,3.251112386219621,0.3347265090401341,0.2250629914225656,-0.2504349630284128,0.2609897538140793,,0.9332153948907052,3.924759977793183,0.2130524480897382,0.1256801302453034,-0.3951533641823049,0.3366272139277387,,0.9283620302751676,3.6452267700890033,0.2623499246094634,0.1694855320681006,-0.3350378104677237,0.2848902534494881,,0.9781224101715476,7.791756422409759,0.5904651580618837,2.3827396660162607,-0.5585119145289792,0.4517404157598492,,0.9704886059852824,6.673024973041612,0.4851757117990194,0.4672564458750415,-0.2941237734799272,0.1720624914635397,,0.94275940297631,5.203385445384592,0.2344939335875783,0.1011456659338429,-0.245476839446435,0.217754633087707,
1979-01-01,5.9,68.5,51.525,32294.0,9.542727272727271,9.349545454545456,9.472727272727273,9.1,1.8861282277682845,5.9,72.3,101.45074630391198,72.1,1,1,32294.0,0,0,0,0,0,0,0,0,0,0.3353160939772579,0.2248947186206615,-0.2475323745220942,0.2596729161875802,0.2168154976333543,0.1280792046498593,-0.3937731095207231,0.3345463750685469,0.2625933263688581,0.1697882864440038,-0.3346312670722027,0.2844462281537137,0.5850287004492117,2.446320726748918,-0.5509579478684624,0.4319431110800249,0.4786238145617283,0.4465877664592018,-0.2865248073673007,0.1649594822169967,0.2359645101595716,0.1014158257909756,-0.2454958296110498,0.2158167864963047,0.2492056508225027,0.1228711415305063,-0.3046569840145545,0.2736599930473687,0.2572485619507736,0.3988233293220869,-0.559010303543569,0.569339582969787,0.462858009899228,0.3589677746952098,-0.2699954961109254,0.2173572075673759,0.9655799172972102,2.988258291106011,0.8790255014991224,1.7090548613457668,-0.0364507496285253,0.0717016464044298,-0.4756924953077301,0.2999873301486784,0.7209898457066329,0.8373738221568903,-5.055362300029569e-07,0.2508272846536325,51.37731274416464,68.36843294699275,5.850658439025692,72.34001083066964,0.9226263953918682,3.2615084085076624,0.3353160939772579,0.2248947186206615,-0.2475323745220942,0.2596729161875802,,0.9329600861683582,3.853323478630664,0.2168154976333543,0.1280792046498593,-0.3937731095207231,0.3345463750685469,,0.930364891042226,3.626943557270343,0.2625933263688581,0.1697882864440038,-0.3346312670722027,0.2844462281537137,,0.9780329757307468,7.794417451406809,0.5850287004492117,2.446320726748918,-0.5509579478684624,0.4319431110800249,,0.9723892511779296,6.722894381322341,0.4786238145617283,0.4465877664592018,-0.2865248073673007,0.1649594822169967,,0.9432494220164104,5.204406358418451,0.2359645101595716,0.1014158257909756,-0.2454958296110498,0.2158167864963047,
