date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country
2014-05-01,-0.4078538955138492,-0.26654405326873026,0.03161814698563015,-0.6208511895296152,-1.443385872841291,-1.468761975430094,-1.4914345422241664,1.0407303803057557,1.23190491066961,-1.1383889688945252,1.1224083207468145,0.08467406241641,0.9644034858842803,0.6873453478961336,-0.5090028437097487,Q2,May,USA
2014-06-01,-0.28823824710623014,0.23712917472464257,-0.18561023323045903,0.2797775155162784,-1.4407089645169613,-1.467472147602219,-1.4881652415941349,1.045005435709618,1.2471209612022467,-1.1236343947548941,1.1775078018231573,-0.03499861246545007,0.9917109712979228,0.7244142852345993,-0.4534425862636697,Q2,June,USA
2016-03-01,3.898309447160435,2.7554953146915064,0.6833032876338977,0.7300918680392252,-1.2389998663570163,-1.3674937399311453,-1.3357795066721092,1.0566013527635454,1.0485339551525572,-1.3855280857333456,0.9957689788732579,-0.6931983243156797,0.5547912046796449,-1.2207744119762818,0.3336610608891237,Q1,March,USA
2016-04-01,1.864843424230912,2.7554953146915064,-0.18561023323045903,1.4055633968236454,-1.2761683328481634,-1.3930306558219976,-1.3717418136024562,1.0690577442278344,1.062661216735195,-1.4150372340126074,1.0562617469487512,-0.6333619868747499,0.5772797220791149,-1.220217082728577,0.14846020273552524,Q2,April,USA
2016-05-01,1.864843424230912,0.40502025072243364,0.9005316678499866,1.4055633968236454,-1.2633191728913813,-1.3751573273500135,-1.355213682639519,1.0767746972731451,1.052646158046357,-1.4150372340126074,1.0562402278274845,-0.8128709991975398,0.6953444384263333,-1.2152587598797275,0.6762826484732811,Q2,May,USA
2016-06-01,0.190224346524246,-0.26654405326873026,0.6833032876338977,-0.6208511895296152,-1.277157977743825,-1.3769915630273166,-1.3600515871071919,1.0858574827158565,1.074089001582296,-1.4777441741060395,1.0719906221068922,-0.7530346617566095,0.6889191477407708,-1.212977447170237,0.5651621335811218,Q2,June,USA
2016-07-01,-0.28823824710623014,0.5729113267202245,1.334988428282165,-0.17053683700666847,-1.2904451772445886,-1.3661745978344548,-1.360953121523352,1.084204825515002,1.0792045099961367,-1.529385183594748,1.128641311329007,-0.8128709991975398,0.7146203104830223,-1.1940172423778947,0.24106063181232446,Q3,July,USA
2016-08-01,0.3098399949318649,0.40502025072243364,1.334988428282165,1.6307205730851186,-1.2707291654993083,-1.3662166574375378,-1.3447345475282826,1.0902691213594586,1.0745929039062627,-1.5072533223853017,1.1526509274919985,-0.7530346617566095,0.6744622436982541,-1.1456729159855672,0.22254054599696435,Q3,August,USA
2016-09-01,0.190224346524246,0.9086934787158064,-0.6200669936626372,0.2797775155162784,-1.2617130278967834,-1.3683396659741023,-1.3352346232337706,1.0988875237870535,1.0706561670002728,-1.4814328176409473,1.1339292919900443,-0.6931983243156797,0.6495642422916977,-1.0527066504965057,0.3521811467044838,Q3,September,USA
2016-10-01,0.549071291747103,0.9086934787158064,-0.18561023323045903,-0.3956940132681418,-1.2377903905050238,-1.3549530957319413,-1.3321560318071575,1.1066044768323646,1.073738069606676,-1.4334804516871464,1.1069539288482342,-0.7530346617566095,0.6005714008142805,-0.9205483774605264,-0.01822056960271309,Q4,October,USA
2016-11-01,0.549071291747103,-0.602326205264312,1.5522168084982542,-0.17053683700666847,-1.2102450038476713,-1.308712768102618,-1.2922978082926897,1.110497099164955,1.0566683783823054,-1.2933119973606513,1.1253223302638649,-0.8727073366384696,0.603784046157062,-0.7660074413808955,0.5929422623041612,Q4,November,USA
2016-12-01,-0.5274695439214682,-0.26654405326873026,0.24884652720171932,0.2797775155162784,-1.1646304860010934,-1.2857906849900942,-1.271664888760935,1.1188423351130699,1.0879958058981978,-1.1642094736388795,1.2166519991144158,-0.8727073366384696,0.6800843730481216,-0.6109440662140084,1.0003841502420783,Q4,December,USA
2017-01-01,-0.28823824710623014,1.0765845547135973,-0.4028386134465481,0.7300918680392252,-1.1789519455362574,-1.2833676512848717,-1.2797110008670685,1.132241150931565,1.0778817663957236,-1.1863413348483263,1.2436607855722361,-0.8727073366384696,0.7419277958966646,-0.4870650775019768,1.0281642789651178,Q1,January,USA
2017-02-01,0.668686940154722,0.0692380987268517,-0.18561023323045903,0.7300918680392252,-1.180579224017626,-1.2796712762728824,-1.2659197142619616,1.1375405806334777,1.0607760821482117,-1.190029978383234,1.2883221192733394,-0.9325436740793999,0.8134091547735521,-0.40659970829419356,0.8244433349961593,Q1,February,USA
2017-03-01,-0.04900695029099209,-0.43443512926652117,0.24884652720171932,-0.3956940132681418,-1.1099051688663188,-1.1959593841580214,-1.1807246325883671,1.1359835317004416,1.088382730896958,-1.1678981171737874,1.307176532332045,-1.0522163489612595,0.8784652229648764,-0.368518912791378,0.8800035924422396,Q1,March,USA
2017-04-01,-0.4078538955138492,-0.26654405326873026,0.6833032876338977,-0.6208511895296152,-1.0977359558752127,-1.1723440238586418,-1.1569143485185418,1.1400946872166162,1.13303207610272,-1.2342937008021273,1.2951876346646771,-1.0522163489612595,0.9138043217354727,-0.35643719872459456,0.889263635349919,Q2,April,USA
2017-05-01,-0.28823824710623014,0.0692380987268517,0.6833032876338977,-0.17053683700666847,-1.0683104573856674,-1.1372594726554357,-1.124092290877567,1.1375132639855297,1.1369193226018912,-1.2342937008021273,1.320680925560955,-1.0522163489612595,0.917016967078254,-0.3492663081195411,0.8985236782575984,Q2,May,USA
2017-06-01,-0.04900695029099209,0.40502025072243364,-0.4028386134465481,-0.17053683700666847,-1.0393511764224646,-1.1010270363996708,-1.095659282367899,1.139684937497396,1.1463224998973411,-1.2748687796861125,1.3558944493187268,-1.1120526864021896,0.8832841909790488,-0.3310263168639076,0.7040627771963206,Q2,June,USA
2017-07-01,0.190224346524246,0.40502025072243364,-0.6200669936626372,2.306192101869539,-1.0312936823662322,-1.0684178437694827,-1.0884296698383065,1.140777603415316,1.1350521845264792,-1.2269164137323116,1.384707179133791,-1.1120526864021896,0.8921189656716975,-0.2954093840594653,0.5559020906734423,Q3,July,USA
2017-08-01,0.190224346524246,-0.43443512926652117,-0.18561023323045903,0.5049346917777516,-1.028596988197766,-1.0887915155028318,-1.088189210407909,1.1536164279508774,1.1146171456384733,-1.267491492616297,1.3793937875955131,-1.0522163489612595,0.9105916763926909,-0.21569039759844555,0.8707435495345589,Q3,August,USA
2017-09-01,-0.4078538955138492,-0.602326205264312,-0.18561023323045903,0.05462033925480494,-1.0099319539380813,-1.0829284068330776,-1.0722193875477333,1.1707166495663273,1.1198316348659496,-1.2711801361512047,1.4231027857171576,-1.1120526864021896,0.8961347723501742,-0.10015394471324113,0.7133228201039999,Q3,September,USA
2017-10-01,-0.5274695439214682,-0.26654405326873026,2.2039019491465215,-0.8460083657910886,-0.9683238755502502,-1.0654143875417164,-1.0431771002842865,1.1733253894453617,1.1756703111405074,-1.2121618395926805,1.4865246724799523,-1.1718890238431194,0.8856936749861349,0.03808985620618455,1.2318852229340764,Q4,October,USA
2017-11-01,-0.28823824710623014,-0.26654405326873026,0.4660749074178083,1.1804062205621717,-0.9101457346348184,-1.005529524104657,-0.9915948014549001,1.1823125666202543,1.1873680436611627,-1.2158504831275883,1.4937656278593459,-1.1718890238431194,0.8816778683076582,0.18033191688483324,1.0281642789651178,Q4,November,USA
2017-12-01,-0.28823824710623014,1.5802577827069704,0.03161814698563015,-0.17053683700666847,-0.8592755534448068,-0.9697460149370356,-0.9524540078009112,1.1894285534107094,1.198066969789669,-1.1974072654530497,1.5646459504824202,-1.2317253612840497,0.8856936749861349,0.32180146663379877,0.7874031633654404,Q4,December,USA
2018-01-01,1.0275338853775793,0.23712917472464257,-0.8372953738787263,0.05462033925480494,-0.8230569838166263,-0.9344047324532574,-0.9049583347590643,1.2038244268793068,1.197981486359711,-1.1310116818247098,1.6836512696232346,-1.2915616987249796,0.9499465818417641,0.46211308364893333,0.7688830775500803,Q1,January,USA
2018-02-01,0.07060869811662686,-0.09865297727093927,1.1177600480660757,-0.6208511895296152,-0.7645876704167938,-0.8745974526449425,-0.8447534945019337,1.2129755039418877,1.209080834870655,-1.0277296628472925,1.574817169183225,-1.2317253612840497,0.8881031589932207,0.5894945438675603,1.1392847938572772,Q1,February,USA
2018-03-01,-0.16862259869861113,-0.770217281262103,-0.18561023323045903,2.306192101869539,-0.7290082713551768,-0.8247693670838717,-0.7977979252191416,1.2136311034926397,1.2298848022458508,-1.035106949917108,1.5425980082570205,-1.2915616987249796,1.0294595540756049,0.6698880598547456,1.2967055232878362,Q1,March,USA
2018-04-01,-0.6470851923290872,0.7408024027180153,0.03161814698563015,1.8558777493465917,-0.6970638320181759,-0.8011839439455839,-0.7747311929961413,1.2225090140757406,1.2821106788226828,-1.0240410193123846,1.527021827289144,-1.2915616987249796,1.1611780131296443,0.6959192696772741,1.0559444076881574,Q2,April,USA
2018-05-01,0.4294556433394839,-0.26654405326873026,-0.6200669936626372,1.1804062205621717,-0.6547037857465104,-0.7599848330019622,-0.7395531879846151,1.2302259671210516,1.2382846740212599,-0.9834659404283993,1.5476756051686533,-1.4112343736068396,1.233462533342227,0.6775842465797344,0.9818640644267183,Q2,May,USA
2018-06-01,-0.28823824710623014,-0.09865297727093927,2.2039019491465215,1.8558777493465917,-0.6351380194486825,-0.746458391820025,-0.7240570332306523,1.233312748339176,1.2762843082018185,-1.0092864451727535,1.5544609961722964,-1.2915616987249796,1.3177944735902403,0.6266578013057799,1.0003841502420783,Q2,June,USA
2019-05-01,1.864843424230912,1.5802577827069704,0.9005316678499866,3.657135159438379,-0.6279590380334348,-0.5709077991429952,-0.6133383697221854,1.2917430582999538,1.2399313548299362,-1.1974072654530497,1.5554362244339535,-1.5309070484886995,1.3314482162970618,-1.136266497528011,1.1670649225803167,Q2,May,USA
2019-11-01,1.7452277758232932,3.7628417706782527,0.24884652720171932,0.05462033925480494,-0.9054212262588963,-0.8845766468921866,-0.9204349362795937,1.3270225091247998,1.2278646938220916,-1.4150372340126074,1.7212822606211708,-1.5309070484886995,1.267998470777128,-1.2547517354153397,0.8707435495345589,Q4,November,USA
2020-07-01,-0.5274695439214682,-0.770217281262103,-0.4028386134465481,-0.8460083657910886,-1.4233171722522255,-1.4322196454754241,-1.4573132808506302,1.333482896364502,0.9063705120034579,-1.8539858146666313,1.4742084094571457,2.418291222612679,1.1772412398435517,-2.5573728620773655,-1.379446877031662,Q3,July,USA
2020-08-01,-0.6470851923290872,-0.770217281262103,1.5522168084982542,-0.8460083657910886,-1.4289305678899107,-1.440938546571645,-1.4656433928094732,1.3466495206754394,0.9480189389048826,-1.8429198840619079,1.6011185717611112,1.34123714867594,1.1603748517939494,-1.8303696529806532,-1.2312861905087837,Q3,August,USA
2020-09-01,-0.6470851923290872,-0.43443512926652117,-0.6200669936626372,-0.8460083657910886,-1.4300013312196427,-1.4392801965072342,-1.4660066484350323,1.3559508393017348,0.9463092703057102,-1.8318539534571847,1.5806891421671467,0.9822191240303597,1.1603748517939494,-1.5130403144276583,-0.6479034873249475,Q3,September,USA
2020-10-01,-0.4078538955138492,1.0765845547135973,-0.8372953738787263,0.9552490443006985,-1.4303582523295533,-1.442412635517788,-1.4678229265628273,1.3603488196213633,0.9748427394003231,-1.7912788745731993,1.6201904653007027,0.4436920870619902,1.2021392412501082,-1.1230694464804718,-0.5182628866174294,Q4,October,USA
2020-11-01,0.668686940154722,-0.602326205264312,-0.8372953738787263,0.5049346917777516,-1.4338429294815755,-1.4460590660687733,-1.4722871470137768,1.368434547413972,0.9940675128852304,-1.7617697262939371,1.775331883291889,0.32401941218013014,1.2736206001269954,-0.7004179259895933,-0.9720049890937448,Q4,November,USA
2020-12-01,-0.5274695439214682,-0.770217281262103,-0.8372953738787263,-0.6208511895296152,-1.4401816946955024,-1.4475216937970334,-1.4758640851831575,1.38392308680049,1.0503516028211517,-1.7396378650844908,1.9206111337919511,0.32401941218013014,1.2993217628692473,-0.26157815854908795,-0.620123358601908,Q4,December,USA
2021-01-01,-0.6470851923290872,-0.770217281262103,0.9005316678499866,-0.3956940132681418,-1.4401547975305211,-1.4489102644251288,-1.4761013310821471,1.3920361312410465,1.0777782864541952,-1.684308212060874,2.0177127346052166,0.1445103998573403,1.41658331788077,0.12396661227545733,-0.777544088032467,Q1,January,USA
2021-04-01,0.3098399949318649,0.23712917472464257,-0.4028386134465481,-0.6208511895296152,-1.4551723813117488,-1.4732009932792747,-1.49632198154987,1.4464782106014162,1.0561014882678426,-1.4777441741060395,2.2798408135829917,-0.03499861246545007,1.8398493417922268,1.0587481003433,0.08363990238176552,Q2,April,USA
2021-07-01,-0.4078538955138492,3.5949506946804615,-0.6200669936626372,0.7300918680392252,-1.4505242950395034,-1.4610230084628433,-1.4908896587858278,1.5194136606225834,1.1341658563316448,-1.5957807672230877,2.3828327015259374,-0.45385297455195955,2.71211467881082,1.0882113850016377,-0.5738231440635084,Q3,July,USA
2021-08-01,2.462921666269007,3.7628417706782527,-0.18561023323045903,-0.6208511895296152,-1.4509136635230424,-1.460185457925262,-1.4900805894379918,1.530162761590123,1.1330140795911496,-1.6105353413627188,2.4245637719056297,-0.6333619868747499,2.770408128555589,1.0241190856520868,-1.5831678210006204,Q3,August,USA
2021-09-01,2.5825373146766264,-0.602326205264312,1.769445188714343,0.05462033925480494,-1.4501673739295928,-1.4650767530647364,-1.4912529144113869,1.5464161671191847,1.0859666992186539,-1.577337549548549,2.3905269320128624,-0.8727073366384696,2.989301718986004,0.9749819810778803,-1.3516667483086224,Q3,September,USA
2021-10-01,-0.5274695439214682,-0.26654405326873026,0.6833032876338977,0.9552490443006985,-1.4390403583281293,-1.4611704173574576,-1.4877747417966587,1.5817365929159526,1.1470963498948614,-1.499876035315486,2.4302022395311265,-0.9923800115203296,3.125501818293224,0.9445350362183286,-1.453527220293101,Q4,October,USA
2022-12-01,4.257156392383292,-0.09865297727093927,1.769445188714343,0.9552490443006985,0.19755892997280358,0.16416005465981195,0.224403405104053,1.8860440510567043,1.2133415089849091,-0.7473927541943024,2.117463018748851,-1.5907433859296294,3.130682208908459,-1.5682951022119032,-2.5554723263070125,Q4,December,USA
2023-01-01,-0.16862259869861113,0.9086934787158064,1.769445188714343,-0.3956940132681418,0.20337674406434683,0.27448639922270185,0.2682756032809481,1.908552968965859,1.2547784768753836,-0.7805905460084724,2.205027528158211,-1.5907433859296294,3.084299641772052,-1.6219285723851153,-2.0832101380153354,Q1,January,USA
2023-02-01,0.549071291747103,1.2444756307113882,1.5522168084982542,-0.17053683700666847,0.2821961963255572,0.31985100164257285,0.3233905630688964,1.9224844594193402,1.257149517274762,-0.6994403882405016,2.2329840716590503,-1.5309070484886995,2.8773490604034273,-1.6698009535618923,-1.898009279861737,Q1,February,USA
2023-03-01,0.788302588562341,1.2444756307113882,0.9005316678499866,0.2797775155162784,0.19705458492619063,0.3341689759973148,0.30780215861555776,1.924765399522998,1.2577793951797207,-0.7326381800546714,2.0703407217114065,-1.5907433859296294,2.8732047479112395,-1.7027637706654273,-2.351751382338054,Q1,March,USA
2023-04-01,0.788302588562341,1.0765845547135973,-0.4028386134465481,1.8558777493465917,0.19962907241028535,0.4242354100390038,0.3165250317458303,1.9413602631514102,1.2762168212834304,-0.8064110507528267,2.1628614968167468,-1.6505797233705595,2.855663704339652,-1.6972508985184631,-2.1943306529074946,Q2,April,USA
2023-05-01,0.668686940154722,0.5729113267202245,-0.18561023323045903,-0.17053683700666847,0.2801699432302993,0.50586392298221,0.40539552053885447,1.9476157755315024,1.2652749422487253,-0.7658359718688413,2.1009299236650762,-1.5309070484886995,2.8889547417042256,-1.6482971960595258,-2.6295526695684512,Q2,May,USA
2023-06-01,0.3098399949318649,-0.43443512926652117,0.24884652720171932,1.1804062205621717,0.38993940821463013,0.5146247016053097,0.46905606891807944,1.9583102432031458,1.2382801748933672,-0.6994403882405016,2.177931749508036,-1.5309070484886995,2.676382030985733,-1.5584834395453784,-2.148030438369095,Q2,June,USA
2023-08-01,-0.28823824710623014,0.0692380987268517,-0.18561023323045903,-0.3956940132681418,0.4315284766737813,0.5681886075504836,0.504315555181584,1.9861595657861344,1.2704129463020282,-0.5445173597743755,2.265816756468175,-1.4710707110477694,2.505115907762054,-1.3828823719127263,-1.666508207169739,Q3,August,USA
2023-09-01,-0.04900695029099209,1.2444756307113882,1.1177600480660757,2.5313492781310116,0.4525969090594402,0.5770800076422058,0.5123833836566366,2.003041254218001,1.27999608871318,-0.4670558455413126,2.227146437698426,-1.4112343736068396,2.4346224373280716,-1.3238738414195326,-1.8146688936926185,Q3,September,USA
2023-11-01,-0.28823824710623014,0.7408024027180153,-0.4028386134465481,-0.3956940132681418,0.399576278182217,0.5579260643982604,0.4855841998810172,2.0127796392114634,1.2610412629018262,-0.42279212312241937,2.19681363378538,-1.4710707110477694,2.4350320496092768,-1.201252765867611,-2.4165716826918135,Q4,November,USA
2024-02-01,-0.4078538955138492,1.7481488587047609,-0.4028386134465481,2.081034925608065,0.27795540998017204,0.5457371914248405,0.4296155893730046,2.052866820075158,1.253838159145838,-0.5297627856347444,2.558259325213238,-1.3513980361659095,2.5420131395238985,-0.817171577461533,-0.9720049890937448,Q1,February,USA
2024-03-01,1.147149533785198,0.9086934787158064,1.5522168084982542,1.8558777493465917,0.30437649514130566,0.5459306655990216,0.4385789219336745,2.0676861015869497,1.244475474001422,-0.5297627856347444,2.695516979870937,-1.3513980361659095,2.435875369011757,-0.7001572114026003,-0.7405039164017467,Q1,March,USA
2024-04-01,0.549071291747103,-0.43443512926652117,3.941728990875234,1.4055633968236454,0.35529372502307854,0.5468452707860603,0.452552705384158,2.0801015180793168,1.2371958850712608,-0.4080375489827883,2.656375071847898,-1.3513980361659095,2.364032587533806,-0.6326566040278866,-0.9442248603707053,Q2,April,USA
2024-05-01,-0.4078538955138492,1.0765845547135973,1.9866735689304322,0.9552490443006985,0.3633001144658464,0.551242411108362,0.45914084150225165,2.0817951502520926,1.2652209527140141,-0.4301694101922347,2.7141287304983375,-1.2915616987249796,2.362145158394922,-0.609011117332757,-1.6942883358927798,Q2,May,USA
2024-06-01,0.668686940154722,2.9233863906892976,1.769445188714343,0.05462033925480494,0.3470900897037808,0.5479468701510161,0.45146684915416724,2.0816722253363262,1.2775350657559499,-0.492876350285667,2.6965608861791894,-1.2317253612840497,2.2924709125233496,-0.6010101355855559,-1.7776287220618983,Q2,June,USA
2024-07-01,1.9844590726385312,1.4123667067091792,1.334988428282165,2.081034925608065,0.27574087673004444,0.5306637943999906,0.4007144764549455,2.087613596265017,1.2445024687687771,-0.5150082114951134,2.7784022250389175,-1.1718890238431194,2.28698532060055,-0.5689064106226929,-1.9443094944001367,Q3,July,USA
2024-08-01,0.9079182369699601,1.2444756307113882,0.9005316678499866,0.2797775155162784,0.11476134431694614,0.47174211408114997,0.2975581346058443,2.095330549310328,1.2670161047431454,-0.6551766658216084,2.8294964024378064,-1.1718890238431194,2.2379764158964193,-0.49041382207524137,-1.8054088507849377,Q3,August,USA
