realtime_start,realtime_end,date,value
2025-07-29,2025-07-29,1996-01-01,98.6391808599341
2025-07-29,2025-07-29,1996-02-01,98.7640082693503
2025-07-29,2025-07-29,1996-03-01,98.9340002501361
2025-07-29,2025-07-29,1996-04-01,99.11367380883459
2025-07-29,2025-07-29,1996-05-01,99.2812890317234
2025-07-29,2025-07-29,1996-06-01,99.41689234055892
2025-07-29,2025-07-29,1996-07-01,99.51134033252708
2025-07-29,2025-07-29,1996-08-01,99.5859380787546
2025-07-29,2025-07-29,1996-09-01,99.6568573954343
2025-07-29,2025-07-29,1996-10-01,99.72923813371229
2025-07-29,2025-07-29,1996-11-01,99.8115366214825
2025-07-29,2025-07-29,1996-12-01,99.90001750394951
2025-07-29,2025-07-29,1997-01-01,100.003652985864
2025-07-29,2025-07-29,1997-02-01,100.130670945937
2025-07-29,2025-07-29,1997-03-01,100.267449835309
2025-07-29,2025-07-29,1997-04-01,100.409155533789
2025-07-29,2025-07-29,1997-05-01,100.551237772515
2025-07-29,2025-07-29,1997-06-01,100.687695753615
2025-07-29,2025-07-29,1997-07-01,100.807340005383
2025-07-29,2025-07-29,1997-08-01,100.893459407327
2025-07-29,2025-07-29,1997-09-01,100.951023850088
2025-07-29,2025-07-29,1997-10-01,100.981297283988
2025-07-29,2025-07-29,1997-11-01,100.978701270366
2025-07-29,2025-07-29,1997-12-01,100.94226646623899
2025-07-29,2025-07-29,1998-01-01,100.889818978252
2025-07-29,2025-07-29,1998-02-01,100.82177043401899
2025-07-29,2025-07-29,1998-03-01,100.720066501849
2025-07-29,2025-07-29,1998-04-01,100.58177867486299
2025-07-29,2025-07-29,1998-05-01,100.407876753864
2025-07-29,2025-07-29,1998-06-01,100.210002850671
2025-07-29,2025-07-29,1998-07-01,100.019189591906
2025-07-29,2025-07-29,1998-08-01,99.85964828702429
2025-07-29,2025-07-29,1998-09-01,99.7637285926975
2025-07-29,2025-07-29,1998-10-01,99.76589214515379
2025-07-29,2025-07-29,1998-11-01,99.86921435875021
2025-07-29,2025-07-29,1998-12-01,100.03702308143299
2025-07-29,2025-07-29,1999-01-01,100.243978008878
2025-07-29,2025-07-29,1999-02-01,100.454677855282
2025-07-29,2025-07-29,1999-03-01,100.64446309348699
2025-07-29,2025-07-29,1999-04-01,100.81079195032801
2025-07-29,2025-07-29,1999-05-01,100.95337182701599
2025-07-29,2025-07-29,1999-06-01,101.061797906956
2025-07-29,2025-07-29,1999-07-01,101.1394620574
2025-07-29,2025-07-29,1999-08-01,101.19583735857599
2025-07-29,2025-07-29,1999-09-01,101.245102045034
2025-07-29,2025-07-29,1999-10-01,101.29552266937401
2025-07-29,2025-07-29,1999-11-01,101.34758767510598
2025-07-29,2025-07-29,1999-12-01,101.38325637186199
2025-07-29,2025-07-29,2000-01-01,101.37627440556801
